1010793600,1657.42,4.1368,736.806,18.341,863.408,1.70642
1010793600,0,0,0,0,0,0
1009929600,1656.81,8.60679,805.188,9.23269,861.023,3.30711
1011916800,1639.15,7.32797,749.51,13.3117,855.883,1.33156
1010275200,1653.23,6.19478,706.392,7.83348,861.466,0.91468
1010188800,1647.51,6.0842,661.754,19.596,857.227,1.4359
1010620800,1656.95,6.95118,714.448,19.1619,861.167,0.950985
1009571247,1651.57,0.922731,723.162,9.1164,859.809,1.14808
1011830400,1641.35,6.01008,761.08,12.215,856.539,1.11109
1010707200,1658.12,5.71783,720.921,23.7081,863.747,1.27915
1010361600,1653.39,5.34626,711.806,18.0865,863.977,2.20884
1010448000,1654.1,6.19571,725.385,14.4717,862.797,1.34218
1010534400,1654.78,6.45461,732.024,11.1201,861.324,1.79419
1011484800,0,0,0,0,866.086,1.72863
1009843200,1657.23,7.33529,805.514,10.808,863.836,0.778583
1011139200,1660.75,5.27797,770.281,10.2137,860.268,1.05546
1012003200,1634.05,7.30857,753.837,11.7638,859.994,1.73913
1010016000,1652.51,7.0431,790.035,16.8465,856.417,1.54294
1011052800,1659,5.19675,768.312,17.1458,859.061,1.39383
1011225600,1650.44,6.05663,776.378,10.1936,860.286,1.93431
1011657600,1638.97,7.9988,770.212,8.35042,858.682,1.94452
1010102400,1645.7,5.64062,645.058,39.6072,855.405,1.42927
1011571200,1645.78,7.29929,683.872,10.3448,863.566,2.1674
1011744000,1638.6,5.11954,769.201,9.10134,857.153,1.29331
1009756800,1651.82,5.98156,809.406,10.4216,863.602,1.32524
1010966400,1659.01,7.02169,763.771,9.92837,860.061,2.06872
1011312000,1649.51,7.01661,779.34,8.08347,858.333,0.902361
1009584000,1649.83,5.54428,806.302,8.74339,862.318,1.38302
1009670400,1649.49,5.73942,796.213,11.5439,864.068,1.0941
1011398400,1651.39,7.20203,779.948,13.2933,863.085,0.92936
1010880000,1656.53,5.17798,759.219,10.0099,863.212,1.91271
